victim_id,numeric_id,value_numeric
16200,3,41.8049346
16200,4,-88.0934789
16201,1,2015-10-10
16201,2,1915
16201,3,42.5635625
16201,4,-70.888505
16202,1,2015-10-10
16202,2,6475
16202,3,41.2853474
16202,4,-72.4188372
16203,1,2015-10-11
16203,2,79764
16203,3,31.8718854
16203,4,-102.4244921
16204,1,2015-10-11
16204,2,92410
16204,3,34.108041
16204,4,-117.279666
16205,1,2015-10-11
16205,2,29687
16205,3,34.949107
16205,4,-82.307976
16206,1,2015-10-11
16206,2,70605
16206,3,30.1742819
16206,4,-93.2293986
16207,1,2015-10-12
16207,2,39601
16207,3,31.5948889
16207,4,-90.4541709
16208,1,2015-10-12
16208,2,73505
16208,3,34.59443
16208,4,-98.4222045
16209,1,2015-10-12
16209,2,77014
16209,3,29.9714803
16209,4,-95.4859735
16210,1,2015-10-13
16210,2,89460
16210,3,38.9053634
16210,4,-119.7514765
16211,1,2015-10-14
16211,2,36401
16211,3,31.3857989
16211,4,-87.0202002
16212,1,2015-10-14
16212,2,93955
16212,3,36.6136476
16212,4,-121.8447802
16213,1,2015-10-14
16213,2,92201
16213,3,33.7177631
16213,4,-116.234936
16214,1,2015-10-14
16214,2,30121
16214,3,34.1742623
16214,4,-84.760308
16215,1,2015-10-15
16215,2,90069
16215,3,34.0849456
16215,4,-118.3841066
16216,1,2015-10-15
16216,2,95618
16216,3,38.5440944
16216,4,-121.7293594
16217,1,2015-10-15
16217,2,44109
16217,3,41.4219777
16217,4,-81.710833
16218,1,2015-10-15
16218,2,94102
16218,3,37.7787183
16218,4,-122.4147847
16219,1,2015-10-15
16219,2,43232
16219,3,39.9221981
16219,4,-82.8638711
16220,1,2015-10-15
16220,2,89146
16220,3,36.1290532
16220,4,-115.224864
16221,1,2015-10-15
16221,2,33033
16221,3,25.5058946
16221,4,-80.4133762
16222,1,2015-10-15
16222,2,98034
16222,3,47.7071288
16222,4,-122.1885209
16223,1,2015-10-15
16223,2,77040
16223,3,29.8521602
16223,4,-95.5078366
16224,1,2015-10-16
16224,2,30680
16224,3,34.033431
16224,4,-83.655901
16225,1,2015-10-16
16225,2,91744
16225,3,34.0312159
16225,4,-117.9160889
16226,1,2015-10-16
16226,2,39701
16226,3,33.5117266
16226,4,-88.4097931
16227,1,2015-10-16
16227,2,77009
16227,3,29.7857154
16227,4,-95.3624819
16228,1,2015-10-17
16228,2,91913
16228,3,32.622115
16228,4,-116.999402
16229,1,2015-10-17
16229,2,23225
16229,3,37.4988552
16229,4,-77.5365801
16230,1,2015-10-17
16230,2,17404
16230,3,39.973443
16230,4,-76.7529349
16231,1,2015-10-17
16231,2,95355
16231,3,37.6665446
16231,4,-120.9201493
16232,1,2015-10-17
16232,2,89406
16232,3,39.5512009
16232,4,-117.4940254
16233,1,2015-10-17
16233,2,89406
16233,3,39.5512009
16233,4,-117.4940254
16234,1,2015-10-18
16234,2,56303
16234,3,45.5753591
16234,4,-94.1692047
16235,1,2015-10-18
16235,2,78550
16235,3,26.1755481
16235,4,-97.6772485
16236,1,2015-10-18
16236,2,93720
16236,3,36.8567138
16236,4,-119.773733
16237,1,2015-10-18
16237,2,33410
16237,3,26.8370483
16237,4,-80.0997986
16238,1,2015-10-19
16238,2,90061
16238,3,33.9348363
16238,4,-118.2811003
16239,1,2015-10-20
16239,2,87901
16239,3,33.1542036
16239,4,-107.1923071
16240,1,2015-10-20
16240,2,40222
16240,3,38.224482
16240,4,-85.575899
16241,1,2015-10-20
16241,2,92101
16241,3,32.7136279
16241,4,-117.1592326
16242,1,2015-10-20
16242,2,52405
16242,3,41.970086
16242,4,-91.713337
16243,1,2015-10-20
16243,2,70471
16243,3,30.4089092
16243,4,-90.0308073
16244,1,2015-10-21
16244,2,78410
16244,3,27.8388617
16244,4,-97.5736732
16245,1,2015-10-21
16245,2,49508
16245,3,42.8568591
16245,4,-85.6296019
16246,1,2015-10-21
16246,2,93291
16246,3,36.3508776
16246,4,-119.4618506
16247,1,2015-10-21
16247,2,92231
16247,3,32.6652402
16247,4,-115.4965853
16248,1,2015-10-21
16248,2,77587
16248,3,29.561778
16248,4,-95.1086978
16249,1,2015-10-22
16249,2,41843
16249,3,37.2858391
16249,4,-82.8573855
16250,1,2015-10-22
16250,2,71101
16250,3,32.5173994
16250,4,-93.7447151
16251,1,2015-10-22
16251,2,95608
16251,3,38.6389968
16251,4,-121.3367307
16252,1,2015-10-22
16252,2,14108
16252,3,43.2163825
16252,4,-78.7546458
16253,1,2015-10-22
16253,2,77015
16253,3,29.7715786
16253,4,-95.1926091
16254,1,2015-10-23
16254,2,15401
16254,3,39.9582654
16254,4,-79.6989408
16255,1,2015-10-23
16255,2,51052
16255,3,42.3112165
16255,4,-96.2873538
16256,1,2015-10-23
16256,2,32707
16256,3,28.656754
16256,4,-81.3348601
16257,1,2015-10-24
16257,2,43701
16257,3,39.8966117
16257,4,-82.0475293
16258,1,2015-10-24
16258,2,92507
16258,3,34.0181862
16258,4,-117.3398284
16259,1,2015-10-24
16259,2,30175
16259,3,34.4979941
16259,4,-84.6005809
16260,1,2015-10-24
16260,2,33909
16260,3,26.7388646
16260,4,-81.942014
16261,1,2015-10-24
16261,2,99672
16261,3,60.5274872
16261,4,-150.7281766
16262,1,2015-10-24
16262,2,92234
16262,3,33.808446
16262,4,-116.473618
16263,1,2015-10-24
16263,2,53168
16263,3,42.581145
16263,4,-88.094854
16264,1,2015-10-24
16264,2,12561
16264,3,41.7179346
16264,4,-74.0841207
16265,1,2015-10-26
16265,2,19125
16265,3,39.9891579
16265,4,-75.1271108
16266,1,2015-10-26
16266,2,20012
16266,3,38.9828374
16266,4,-77.0267353
16267,1,2015-10-26
16267,2,33614
16267,3,28.030209
16267,4,-82.515638
16268,1,2015-10-26
16268,2,21701
16268,3,39.4070602
16268,4,-77.38779
16269,1,2015-10-26
16269,2,52722
16269,3,41.5675726
16269,4,-90.5173006
16270,1,2015-10-27
16270,2,92106
16270,3,32.7261694
16270,4,-117.223191
16271,1,2015-10-27
16271,2,31415
16271,3,32.0609436
16271,4,-81.1107311
16272,1,2015-10-28
16272,2,97116
16272,3,45.7305329
16272,4,-123.2519188
16273,1,2015-10-28
16273,2,97302
16273,3,44.8857845
16273,4,-122.9985142
16274,1,2015-10-28
16274,2,32211
16274,3,30.3184342
16274,4,-81.5662225
16275,1,2015-10-28
16275,2,38870
16275,3,34.0391733
16275,4,-88.4379338
16276,1,2015-10-29
16276,2,38462
16276,3,35.5505618
16276,4,-87.5514818
16277,1,2015-10-29
16277,2,32680
16277,3,29.674559
16277,4,-83.031376
16278,1,2015-10-29
16278,2,43232
16278,3,39.920917
16278,4,-82.863675
16279,1,2015-10-29
16279,2,63121
16279,3,38.7248736
16279,4,-90.2931618
16280,1,2015-10-30
16280,2,74434
16280,3,35.8534803
16280,4,-95.1717321
16281,1,2015-10-30
16281,2,75150
16281,3,32.8109119
16281,4,-96.6272703
16282,1,2015-10-30
16282,2,42717
16282,3,36.872419
16282,4,-85.391584
16283,1,2015-10-30
16283,2,77014
16283,3,29.9843414
16283,4,-95.4950846
16284,1,2015-10-30
16284,2,77014
16284,3,29.9843414
16284,4,-95.4950846
16285,1,2015-10-31
16285,2,80903
16285,3,38.8378686
16285,4,-104.8179162
16286,1,2015-10-31
16286,2,36804
16286,3,32.6099861
16286,4,-85.3590431
16287,1,2015-10-31
16287,2,33321
16287,3,26.2326706
16287,4,-80.0901128
16288,1,2015-11-01
16288,2,55350
16288,3,44.8910882
16288,4,-94.3755574
16289,1,2015-11-01
16289,2,95501
16289,3,40.8047159
16289,4,-124.1547114
16290,1,2015-11-01
16290,2,83612
16290,3,44.8099574
16290,4,-116.4019134
16291,1,2015-11-01
16291,2,20020
16291,3,38.8642653
16291,4,-76.9739225
16292,1,2015-11-01
16292,2,31401
16292,3,32.0819471
16292,4,-81.1060778
16293,1,2015-11-01
16293,2,33432
16293,3,26.3505395
16293,4,-80.0898399
16294,1,2015-11-01
16294,2,21206
16294,3,39.3223248
16294,4,-76.5485717
16295,1,2015-11-01
16295,2,NULL
16295,3,41.2523634
16295,4,-95.9979883
16296,1,2015-11-02
16296,2,97601
16296,3,42.2400098
16296,4,-121.8349343
16297,1,2015-11-02
16297,2,20020
16297,3,38.8551659
16297,4,-76.9691373
16298,1,2015-11-03
16298,2,71351
16298,3,31.1251182
16298,4,-92.0500056
16299,1,2015-11-03
16299,2,93245
16299,3,36.3439683
16299,4,-119.8512916
16300,1,2015-11-03
16300,2,93245
16300,3,36.3439683
16300,4,-119.8512916
16301,1,2015-11-03
16301,2,64843
16301,3,36.7243803
16301,4,-94.4194596
16302,1,2015-11-03
16302,2,76301
16302,3,33.908251
16302,4,-98.5022433
16303,1,2015-11-04
16303,2,92109
16303,3,32.7982267
16303,4,-117.2383824
16304,1,2015-11-04
16304,2,77004
16304,3,29.7330728
16304,4,-95.3547422
16305,1,2015-11-04
16305,2,95340
16305,3,37.3637343
16305,4,-120.4311096
16306,1,2015-11-04
16306,2,65803
16306,3,37.239271
16306,4,-93.256192
16307,1,2015-11-05
16307,2,29445
16307,3,32.963397
16307,4,-80.0204399
16308,1,2015-11-05
16308,2,74035
16308,3,36.4155343
16308,4,-96.3922483
16309,1,2015-11-05
16309,2,26505
16309,3,39.634314
16309,4,-79.940546
16310,1,2015-11-05
16310,2,63123
16310,3,38.5390802
16310,4,-90.3421273
16311,1,2015-11-05
16311,2,90805
16311,3,33.8601058
16311,4,-118.168614
16312,1,2015-11-05
16312,2,68064
16312,3,41.321525
16312,4,-96.3673961
16313,1,2015-11-06
16313,2,32738
16313,3,28.880507
16313,4,-81.211433
16314,1,2015-11-06
16314,2,97210
16314,3,45.5301638
16314,4,-122.6965759
16315,1,2015-11-06
16315,2,28170
16315,3,34.9690289
16315,4,-80.0637443
16316,1,2015-11-06
16316,2,89123
16316,3,36.035322
16316,4,-115.1361936
16317,1,2015-11-07
16317,2,19053
16317,3,40.125024
16317,4,-74.971483
16318,1,2015-11-07
16318,2,73111
16318,3,35.507727
16318,4,-97.4943795
16319,1,2015-11-07
16319,2,73111
16319,3,35.507727
16319,4,-97.4943795
16320,1,2015-11-08
16320,2,17403
16320,3,39.968312
16320,4,-76.7004501
16321,1,2015-11-08
16321,2,17403
16321,3,39.968312
16321,4,-76.7004501
16322,1,2015-11-09
16322,2,91325
16322,3,34.2118011
16322,4,-118.5120375
16323,1,2015-11-09
16323,2,95124
16323,3,37.2549596
16323,4,-121.9142667
16324,1,2015-11-09
16324,2,29301
16324,3,34.955073
16324,4,-81.9708572
16325,1,2015-11-09
16325,2,26412
16325,3,38.9054159
16325,4,-80.5855809
16326,1,2015-11-09
16326,2,78045
16326,3,27.6027253
16326,4,-99.4533046
16327,1,2015-11-09
16327,2,32773
16327,3,28.7476759
16327,4,-81.2644449
16328,1,2015-11-09
16328,2,32773
16328,3,28.7476759
16328,4,-81.2644449
16329,1,2015-11-10
16329,2,80601
16329,3,39.957991
16329,4,-104.8323146
16330,1,2015-11-10
16330,2,95928
16330,3,39.7170032
16330,4,-121.84853
16331,1,2015-11-10
16331,2,59725
16331,3,45.0978675
16331,4,-112.7777452
16332,1,2015-11-10
16332,2,80919
16332,3,38.9111893
16332,4,-104.8764349
16333,1,2015-11-11
16333,2,21215
16333,3,39.3431384
16333,4,-76.6774566
16334,1,2015-11-11
16334,2,87105
16334,3,35.0618824
16334,4,-106.6832523
16335,1,2015-11-11
16335,2,94110
16335,3,37.7477066
16335,4,-122.4206983
16336,1,2015-11-11
16336,2,29801
16336,3,33.5701589
16336,4,-81.7337019
16337,1,2015-11-12
16337,2,94086
16337,3,37.3842382
16337,4,-122.0534025
16338,1,2015-11-12
16338,2,35204
16338,3,33.5222376
16338,4,-86.8361193
16339,1,2015-11-12
16339,2,72394
16339,3,35.0447853
16339,4,-90.7069725
16340,1,2015-11-13
16340,2,38382
16340,3,35.957223
16340,4,-88.874002
16341,1,2015-11-13
16341,2,31307
16341,3,32.1713131
16341,4,-81.3884383
16342,1,2015-11-13
16342,2,91752
16342,3,34.0299106
16342,4,-117.5104457
16343,1,2015-11-14
16343,2,92509
16343,3,34.0059861
16343,4,-117.3997634
16344,1,2015-11-14
16344,2,20002
16344,3,38.8972903
16344,4,-77.006203
16345,1,2015-11-15
16345,2,28390
16345,3,35.2572258
16345,4,-78.9553263
16346,1,2015-11-15
16346,2,55411
16346,3,44.991783
16346,4,-93.3009749
16347,1,2015-11-15
16347,2,94603
16347,3,37.7536515
16347,4,-122.165618
16348,1,2015-11-15
16348,2,19144
16348,3,40.027704
16348,4,-75.179143
16349,1,2015-11-15
16349,2,90232
16349,3,34.0232793
16349,4,-118.3987736
16350,1,2015-11-16
16350,2,30721
16350,3,34.7792735
16350,4,-84.89539
16351,1,2015-11-16
16351,2,75835
16351,3,31.335714
16351,4,-95.656725
16352,1,2015-11-17
16352,2,33177
16352,3,25.575612
16352,4,-80.396938
16353,1,2015-11-17
16353,2,76087
16353,3,32.6377267
16353,4,-97.8387196
16354,1,2015-11-17
16354,2,77038
16354,3,29.9041588
16354,4,-95.4339986
16355,1,2015-11-17
16355,2,8087
16355,3,39.593283
16355,4,-74.358181
16356,1,2015-11-17
16356,2,39813
16356,3,31.4390142
16356,4,-84.7250512
16357,1,2015-11-17
16357,2,29033
16357,3,33.9775417
16357,4,-81.0514277
16358,1,2015-11-17
16358,2,80631
16358,3,40.4664718
16358,4,-104.6970201
16359,1,2015-11-17
16359,2,64131
16359,3,38.976648
16359,4,-94.576414
16360,1,2015-11-17
16360,2,75074
16360,3,33.0029412
16360,4,-96.690411
16361,1,2015-11-18
16361,2,49022
16361,3,42.0900223
16361,4,-86.4112264
16362,1,2015-11-18
16362,2,33054
16362,3,25.8968806
16362,4,-80.2537302
16363,1,2015-11-18
16363,2,95117
16363,3,37.3167881
16363,4,-121.9550673
16364,1,2015-11-19
16364,2,20019
16364,3,38.895056
16364,4,-76.924691
16365,1,2015-11-19
16365,2,92311
16365,3,34.898357
16365,4,-117.026532
16366,1,2015-11-19
16366,2,34947
16366,3,27.437355
16366,4,-80.3530943
16367,1,2015-11-19
16367,2,34203
16367,3,27.4476404
16367,4,-82.5514406
16368,1,2015-11-19
16368,2,94621
16368,3,37.7405482
16368,4,-122.1938307
16369,1,2015-11-20
16369,2,30157
16369,3,33.918529
16369,4,-84.7439564
16370,1,2015-11-20
16370,2,30268
16370,3,33.5070153
16370,4,-84.6324395
16371,1,2015-11-20
16371,2,92336
16371,3,34.1170498
16371,4,-117.4210478
16372,1,2015-11-21
16372,2,74733
16372,3,33.8541946
16372,4,-96.5127746
16373,1,2015-11-22
16373,2,89502
16373,3,39.500564
16373,4,-119.795287
16374,1,2015-11-22
16374,2,92337
16374,3,34.0625849
16374,4,-117.436015
16375,1,2015-11-22
16375,2,80219
16375,3,39.710643
16375,4,-105.017234
16376,1,2015-11-23
16376,2,78415
16376,3,27.7254058
16376,4,-97.4018557
16377,1,2015-11-23
16377,2,43204
16377,3,39.953352
16377,4,-83.0663685
16378,1,2015-11-24
16378,2,89169
16378,3,36.123449
16378,4,-115.140843
16379,1,2015-11-24
16379,2,8104
16379,3,39.7399621
16379,4,-74.9844158
16380,1,2015-11-24
16380,2,55421
16380,3,45.0407916
16380,4,-93.2521367
16381,1,2015-11-24
16381,2,79735
16381,3,30.907067
16381,4,-103.105377
16382,1,2015-11-25
16382,2,65803
16382,3,37.239698
16382,4,-93.337375
16383,1,2015-11-25
16383,2,65721
16383,3,37.0220508
16383,4,-93.2047217
16384,1,2015-11-25
16384,2,85925
16384,3,34.1161373
16384,4,-109.2928906
16385,1,2015-11-26
16385,2,95969
16385,3,39.7513617
16385,4,-121.6254277
16386,1,2015-11-26
16386,2,95969
16386,3,39.7513617
16386,4,-121.6254277
16387,1,2015-11-27
16387,2,65681
16387,3,36.5310094
16387,4,-93.4999323
16388,1,2015-11-28
16388,2,75159
16388,3,32.6424667
16388,4,-96.5465131
16389,1,2015-11-29
16389,2,68507
16389,3,40.8422088
16389,4,-96.6228495
16390,1,2015-11-29
16390,2,85351
16390,3,33.5912768
16390,4,-112.2987428
16391,1,2015-11-29
16391,2,64490
16391,3,39.7576053
16391,4,-94.5774564
16392,1,2015-11-29
16392,2,45822
16392,3,40.5505676
16392,4,-84.5708037
16393,1,2015-11-29
16393,2,93301
16393,3,35.375773
16393,4,-119.0200511
16394,1,2015-11-29
16394,2,94583
16394,3,37.762697
16394,4,-121.9570907
16395,1,2015-11-30
16395,2,79745
16395,3,31.7513579
16395,4,-103.1601113
16396,1,2015-11-30
16396,2,80017
16396,3,39.7036455
16396,4,-104.7763187
16397,1,2015-11-30
16397,2,30308
16397,3,33.7626412
16397,4,-84.3896316
16398,1,2015-11-30
16398,2,77494
16398,3,29.7177079
16398,4,-95.8082522
16399,1,2015-12-01
16399,2,90650
16399,3,33.91704
16399,4,-118.081748
16400,1,2015-12-01
16400,2,4401
16400,3,44.789025
16400,4,-68.8175359
16401,1,2015-12-02
16401,2,88030
16401,3,32.2577134
16401,4,-107.7343543
16402,1,2015-12-02
16402,2,80211
16402,3,39.7539256
16402,4,-105.0358007
16403,1,2015-12-02
16403,2,78073
16403,3,29.1852504
16403,4,-98.5851145
16404,1,2015-12-02
16404,2,92374
16404,3,34.0773979
16404,4,-117.1389081
16405,1,2015-12-02
16405,2,92374
16405,3,34.0773979
16405,4,-117.1389081
16406,1,2015-12-02
16406,2,94124
16406,3,37.7208824
16406,4,-122.3970893
16407,1,2015-12-03
16407,2,69122
16407,3,41.0630392
16407,4,-102.078721
16408,1,2015-12-03
16408,2,98134
16408,3,47.5765606
16408,4,-122.29868
16409,1,2015-12-03
16409,2,85215
16409,3,33.4663958
16409,4,-111.6838641
16410,1,2015-12-03
16410,2,45690
16410,3,39.1263398
16410,4,-82.9748235
16411,1,2015-12-03
16411,2,90007
16411,3,34.0229283
16411,4,-118.2823954
16412,1,2015-12-04
16412,2,15211
16412,3,40.4308623
16412,4,-80.0073196
16413,1,2015-12-04
16413,2,95326
16413,3,37.6156333
16413,4,-120.8928155
16414,1,2015-12-05
16414,2,63033
16414,3,38.8110906
16414,4,-90.239157
16415,1,2015-12-05
16415,2,54956
16415,3,44.1873524
16415,4,-88.465706
16416,1,2015-12-05
16416,2,33139
16416,3,25.7889128
16416,4,-80.141108
16417,1,2015-12-05
16417,2,92201
16417,3,33.6985691
16417,4,-116.2530828
16418,1,2015-12-05
16418,2,75060
16418,3,32.8077224
16418,4,-96.9543808
16419,1,2015-12-06
16419,2,82070
16419,3,41.3166789
16419,4,-105.7711426
16420,1,2015-12-06
16420,2,44143
16420,3,41.5411237
16420,4,-81.4982424
16421,1,2015-12-06
16421,2,98115
16421,3,47.6776105
16421,4,-122.2903127
16422,1,2015-12-06
16422,2,92868
16422,3,33.7888591
16422,4,-117.9112236
16423,1,2015-12-07
16423,2,11434
16423,3,40.6657856
16423,4,-73.7707414
16424,1,2015-12-07
16424,2,77505
16424,3,29.6497108
16424,4,-95.1548909
16425,1,2015-12-08
16425,2,10704
16425,3,40.9270756
16425,4,-73.8766967
16426,1,2015-12-08
16426,2,44113
16426,3,41.5029244
16426,4,-81.6965911
16427,1,2015-12-08
16427,2,63106
16427,3,38.6384942
16427,4,-90.2135114
16428,1,2015-12-08
16428,2,24521
16428,3,37.63772
16428,4,-79.0226133
16429,1,2015-12-09
16429,2,42754
16429,3,37.567176
16429,4,-86.2256832
16430,1,2015-12-09
16430,2,74361
16430,3,36.2480633
16430,4,-95.2522419
16431,1,2015-12-09
16431,2,32301
16431,3,30.437663
16431,4,-84.2657746
16432,1,2015-12-09
16432,2,27105
16432,3,36.1508831
16432,4,-80.2249385
16433,1,2015-12-10
16433,2,29687
16433,3,34.864247
16433,4,-82.325686
16434,1,2015-12-10
16434,2,93933
16434,3,36.680194
16434,4,-121.7822278
16435,1,2015-12-10
16435,2,46221
16435,3,39.7413377
16435,4,-86.1966441
16436,1,2015-12-10
16436,2,78626
16436,3,30.6330365
16436,4,-97.6780318
16437,1,2015-12-11
16437,2,85750
16437,3,32.3219435
16437,4,-110.8452073
16438,1,2015-12-12
16438,2,80010
16438,3,39.7261749
16438,4,-104.8613919
16439,1,2015-12-12
16439,2,92411
16439,3,34.1083537
16439,4,-117.3219855
16440,1,2015-12-12
16440,2,73438
16440,3,34.2209316
16440,4,-97.4785174
16441,1,2015-12-12
16441,2,90262
16441,3,33.9171236
16441,4,-118.2096605
16442,1,2015-12-12
16442,2,46226
16442,3,39.8273869
16442,4,-86.0290712
16443,1,2015-12-12
16443,2,37410
16443,3,34.9893944
16443,4,-85.3074723
16444,1,2015-12-12
16444,2,18301
16444,3,40.9906578
16444,4,-75.1821483
16445,1,2015-12-12
16445,2,64132
16445,3,38.9944142
16445,4,-94.5222307
16446,1,2015-12-12
16446,2,64132
16446,3,38.9944142
16446,4,-94.5222307
16447,1,2015-12-12
16447,2,60621
16447,3,41.7651025
16447,4,-87.6504705
16448,1,2015-12-12
16448,2,3833
16448,3,42.9929432
16448,4,-70.9273914
16449,1,2015-12-13
16449,2,76010
16449,3,32.7280445
16449,4,-97.1007151
16450,1,2015-12-13
16450,2,80212
16450,3,39.7765655
16450,4,-105.0509127
16451,1,2015-12-13
16451,2,98513
16451,3,47.0016526
16451,4,-122.7632483
16452,1,2015-12-13
16452,2,76201
16452,3,33.2156899
16452,4,-97.1464336
16453,1,2015-12-14
16453,2,38358
16453,3,35.867306
16453,4,-88.784083
16454,1,2015-12-14
16454,2,21220
16454,3,39.3044546
16454,4,-76.3715552
16455,1,2015-12-14
16455,2,89115
16455,3,36.229529
16455,4,-115.0902236
16456,1,2015-12-14
16456,2,90806
16456,3,33.8025575
16456,4,-118.1892661
16457,1,2015-12-14
16457,2,25880
16457,3,37.893924
16457,4,-81.1601929
16458,1,2015-12-14
16458,2,70129
16458,3,30.0028115
16458,4,-90.0443586
16459,1,2015-12-14
16459,2,95020
16459,3,36.9950363
16459,4,-121.572907
16460,1,2015-12-14
16460,2,65721
16460,3,37.0538815
16460,4,-93.2303124
16461,1,2015-12-15
16461,2,28607
16461,3,36.216428
16461,4,-81.674714
16462,1,2015-12-15
16462,2,94509
16462,3,38.0049182
16462,4,-121.7646356
16463,1,2015-12-15
16463,2,23139
16463,3,37.5554127
16463,4,-77.9410193
16464,1,2015-12-15
16464,2,77575
16464,3,30.058723
16464,4,-94.7911
16465,1,2015-12-16
